strategy,id,question,dataset,expected_sources,expected_legislations,case_type,difficulty,ranks,top1_legislation,expected_source_ranks,any_source_hit_at_1,all_sources_match_at_1,expected_legislation_hit_at_1,any_source_hit_at_3,all_sources_match_at_3,expected_legislation_hit_at_3,any_source_hit_at_5,all_sources_match_at_5,expected_legislation_hit_at_5,non_expected_legislation_count_at_5,non_expected_legislation_share_at_5,latency_ms,dense_latency_ms,lexical_latency_ms,fusion_latency_ms,deduplication_latency_ms,embedding_tokens
B1,gk013,Denizyoluyla gelen ve özet beyan kapsamında bulunan eşyaya bir kullanım belirlenmesi işlemi kaç gün içinde tamamlanmalıdır?,4458,"[""4458/normal/46""]","[""4458""]",exception_condition,easy,"[{""rank"": 1, ""chunk_id"": ""4458-madde-46-chunk-001"", ""qualified_source_key"": ""4458/normal/46"", ""legislation_number"": ""4458""}, {""rank"": 2, ""chunk_id"": ""4458-madde-177-chunk-001"", ""qualified_source_key"": ""4458/normal/177"", ""legislation_number"": ""4458""}, {""rank"": 3, ""chunk_id"": ""4458-madde-237-chunk-001"", ""qualified_source_key"": ""4458/normal/237"", ""legislation_number"": ""4458""}, {""rank"": 4, ""chunk_id"": ""4458-madde-70-chunk-001"", ""qualified_source_key"": ""4458/normal/70"", ""legislation_number"": ""4458""}, {""rank"": 5, ""chunk_id"": ""4458-madde-241-chunk-001"", ""qualified_source_key"": ""4458/normal/241"", ""legislation_number"": ""4458""}]",4458,"{""4458/normal/46"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,8.938300015870482,0.0,8.938300015870482,0.0,0.0,0
B1,gk014,"Değeri belirli bir tutarın altında kalan eşya, serbest dolaşıma sokulurken gümrük vergisinden muaf tutulur mu?",4458,"[""4458/normal/167""]","[""4458""]",exception_condition,easy,"[{""rank"": 1, ""chunk_id"": ""4458-madde-168-chunk-001"", ""qualified_source_key"": ""4458/normal/168"", ""legislation_number"": ""4458""}, {""rank"": 2, ""chunk_id"": ""4458-madde-142-chunk-001"", ""qualified_source_key"": ""4458/normal/142"", ""legislation_number"": ""4458""}, {""rank"": 3, ""chunk_id"": ""4458-madde-115-chunk-001"", ""qualified_source_key"": ""4458/normal/115"", ""legislation_number"": ""4458""}, {""rank"": 4, ""chunk_id"": ""4458-madde-187-chunk-001"", ""qualified_source_key"": ""4458/normal/187"", ""legislation_number"": ""4458""}, {""rank"": 5, ""chunk_id"": ""4458-madde-164-chunk-001"", ""qualified_source_key"": ""4458/normal/164"", ""legislation_number"": ""4458""}]",4458,"{""4458/normal/167"": null}",False,False,True,False,False,True,False,False,True,0,0.0,7.865099993068725,0.0,7.865099993068725,0.0,0.0,0
B1,gk015,Daha önce ihraç edilmiş bir eşya belirli bir süre içinde tekrar serbest dolaşıma girerse ithalat vergisinden muaf tutulabilir mi?,4458,"[""4458/normal/168""]","[""4458""]",exception_condition,medium,"[{""rank"": 1, ""chunk_id"": ""4458-madde-168-chunk-001"", ""qualified_source_key"": ""4458/normal/168"", ""legislation_number"": ""4458""}, {""rank"": 2, ""chunk_id"": ""4458-madde-121-chunk-001"", ""qualified_source_key"": ""4458/normal/121"", ""legislation_number"": ""4458""}, {""rank"": 3, ""chunk_id"": ""4458-madde-142-chunk-001"", ""qualified_source_key"": ""4458/normal/142"", ""legislation_number"": ""4458""}, {""rank"": 4, ""chunk_id"": ""4458-madde-186-chunk-001"", ""qualified_source_key"": ""4458/normal/186"", ""legislation_number"": ""4458""}, {""rank"": 5, ""chunk_id"": ""4458-madde-157-chunk-001"", ""qualified_source_key"": ""4458/normal/157"", ""legislation_number"": ""4458""}]",4458,"{""4458/normal/168"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,12.818599992897362,0.0,12.818599992897362,0.0,0.0,0
B1,gk016,"Sonradan gümrük yükümlülüğü doğan hallerde, eşyaya daha önce uygulanmayan bir tercihli tarife veya vergi muafiyeti yine de tanınabilir mi?",4458,"[""4458/normal/191/a""]","[""4458""]",exception_condition,hard,"[{""rank"": 1, ""chunk_id"": ""4458-madde-191-a-chunk-001"", ""qualified_source_key"": ""4458/normal/191/a"", ""legislation_number"": ""4458""}, {""rank"": 2, ""chunk_id"": ""4458-madde-127-chunk-001"", ""qualified_source_key"": ""4458/normal/127"", ""legislation_number"": ""4458""}, {""rank"": 3, ""chunk_id"": ""4458-madde-198-chunk-001"", ""qualified_source_key"": ""4458/normal/198"", ""legislation_number"": ""4458""}, {""rank"": 4, ""chunk_id"": ""4458-madde-141-chunk-001"", ""qualified_source_key"": ""4458/normal/141"", ""legislation_number"": ""4458""}, {""rank"": 5, ""chunk_id"": ""4458-madde-184-chunk-001"", ""qualified_source_key"": ""4458/normal/184"", ""legislation_number"": ""4458""}]",4458,"{""4458/normal/191/a"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,9.438799985218793,0.0,9.438799985218793,0.0,0.0,0
B1,gk017,İthal edilen bir eşyanın gümrük kıymeti belirlenirken esas alınan satış bedeline hangi unsurlar ilave edilir ve bu satış bedelinin kıymet tespitinde esas alınabilmesi için ayrıca hangi şartlar aranır?,4458,"[""4458/normal/24"", ""4458/normal/27""]","[""4458""]",multi_part,hard,"[{""rank"": 1, ""chunk_id"": ""4458-madde-24-chunk-001"", ""qualified_source_key"": ""4458/normal/24"", ""legislation_number"": ""4458""}, {""rank"": 2, ""chunk_id"": ""4458-madde-27-chunk-001"", ""qualified_source_key"": ""4458/normal/27"", ""legislation_number"": ""4458""}, {""rank"": 3, ""chunk_id"": ""4458-madde-25-chunk-001"", ""qualified_source_key"": ""4458/normal/25"", ""legislation_number"": ""4458""}, {""rank"": 4, ""chunk_id"": ""4458-madde-26-chunk-001"", ""qualified_source_key"": ""4458/normal/26"", ""legislation_number"": ""4458""}, {""rank"": 5, ""chunk_id"": ""4458-madde-32-chunk-001"", ""qualified_source_key"": ""4458/normal/32"", ""legislation_number"": ""4458""}]",4458,"{""4458/normal/24"": 1, ""4458/normal/27"": 2}",True,False,True,True,True,True,True,True,True,0,0.0,12.421599996741861,0.0,12.421599996741861,0.0,0.0,0
B1,gk018,Türkiye'ye gelecek eşya için özet beyan ne zaman verilir ve bu beyanı vermekle kim yükümlü tutulur?,4458,"[""4458/normal/35/a"", ""4458/normal/35/b""]","[""4458""]",multi_part,medium,"[{""rank"": 1, ""chunk_id"": ""4458-madde-237-chunk-001"", ""qualified_source_key"": ""4458/normal/237"", ""legislation_number"": ""4458""}, {""rank"": 2, ""chunk_id"": ""4458-madde-35-a-chunk-001"", ""qualified_source_key"": ""4458/normal/35/a"", ""legislation_number"": ""4458""}, {""rank"": 3, ""chunk_id"": ""4458-madde-165-a-chunk-001"", ""qualified_source_key"": ""4458/normal/165/a"", ""legislation_number"": ""4458""}, {""rank"": 4, ""chunk_id"": ""4458-madde-165-d-chunk-001"", ""qualified_source_key"": ""4458/normal/165/d"", ""legislation_number"": ""4458""}, {""rank"": 5, ""chunk_id"": ""4458-madde-35-b-chunk-001"", ""qualified_source_key"": ""4458/normal/35/b"", ""legislation_number"": ""4458""}]",4458,"{""4458/normal/35/a"": 2, ""4458/normal/35/b"": 5}",False,False,True,True,False,True,True,True,True,0,0.0,8.834199979901314,0.0,8.834199979901314,0.0,0.0,0
B1,gk019,İthalat vergilerine tabi eşyanın serbest dolaşıma girişi veya kısmi muafiyet suretiyle geçici ithali halinde gümrük yükümlülüğü ne zaman başlar ve gümrük yükümlülüğü hangi hallerde sona erer?,4458,"[""4458/normal/181"", ""4458/normal/208""]","[""4458""]",multi_part,hard,"[{""rank"": 1, ""chunk_id"": ""4458-madde-181-chunk-001"", ""qualified_source_key"": ""4458/normal/181"", ""legislation_number"": ""4458""}, {""rank"": 2, ""chunk_id"": ""4458-madde-132-chunk-001"", ""qualified_source_key"": ""4458/normal/132"", ""legislation_number"": ""4458""}, {""rank"": 3, ""chunk_id"": ""4458-madde-133-chunk-001"", ""qualified_source_key"": ""4458/normal/133"", ""legislation_number"": ""4458""}, {""rank"": 4, ""chunk_id"": ""4458-madde-182-chunk-001"", ""qualified_source_key"": ""4458/normal/182"", ""legislation_number"": ""4458""}, {""rank"": 5, ""chunk_id"": ""4458-madde-134-chunk-001"", ""qualified_source_key"": ""4458/normal/134"", ""legislation_number"": ""4458""}]",4458,"{""4458/normal/181"": 1, ""4458/normal/208"": null}",True,False,True,True,False,True,True,False,True,0,0.0,12.196800031233579,0.0,12.196800031233579,0.0,0.0,0
B1,gk020,"Beyan edilen kıymetin gerçek kıymetten düşük çıkması ile Kanunda ayrıca ceza öngörülmemiş bir düzenlemeye aykırı davranılması, para cezası bakımından nasıl farklı sonuçlar doğurur?",4458,"[""4458/normal/234"", ""4458/normal/241""]","[""4458""]",multi_part,hard,"[{""rank"": 1, ""chunk_id"": ""4458-madde-236-chunk-001"", ""qualified_source_key"": ""4458/normal/236"", ""legislation_number"": ""4458""}, {""rank"": 2, ""chunk_id"": ""5326-madde-39-chunk-001"", ""qualified_source_key"": ""5326/normal/39"", ""legislation_number"": ""5326""}, {""rank"": 3, ""chunk_id"": ""4458-madde-235-chunk-002"", ""qualified_source_key"": ""4458/normal/235"", ""legislation_number"": ""4458""}, {""rank"": 4, ""chunk_id"": ""5326-madde-40-chunk-001"", ""qualified_source_key"": ""5326/normal/40"", ""legislation_number"": ""5326""}, {""rank"": 5, ""chunk_id"": ""4458-madde-237-chunk-001"", ""qualified_source_key"": ""4458/normal/237"", ""legislation_number"": ""4458""}]",4458,"{""4458/normal/234"": null, ""4458/normal/241"": null}",False,False,True,False,False,True,False,False,True,2,0.4,11.58759999088943,0.0,11.58759999088943,0.0,0.0,0
B1,gk021,"Türkiye Gümrük Bölgesini terk edecek eşya için hangi hallerde gümrük beyannamesi, hangi hallerde özet beyan verilir?",4458,"[""4458/normal/165/b"", ""4458/normal/165/c""]","[""4458""]",multi_part,medium,"[{""rank"": 1, ""chunk_id"": ""4458-madde-165-c-chunk-001"", ""qualified_source_key"": ""4458/normal/165/c"", ""legislation_number"": ""4458""}, {""rank"": 2, ""chunk_id"": ""4458-madde-165-b-chunk-001"", ""qualified_source_key"": ""4458/normal/165/b"", ""legislation_number"": ""4458""}, {""rank"": 3, ""chunk_id"": ""4458-madde-165-a-chunk-001"", ""qualified_source_key"": ""4458/normal/165/a"", ""legislation_number"": ""4458""}, {""rank"": 4, ""chunk_id"": ""4458-madde-35-a-chunk-001"", ""qualified_source_key"": ""4458/normal/35/a"", ""legislation_number"": ""4458""}, {""rank"": 5, ""chunk_id"": ""4458-madde-35-c-chunk-001"", ""qualified_source_key"": ""4458/normal/35/c"", ""legislation_number"": ""4458""}]",4458,"{""4458/normal/165/b"": 2, ""4458/normal/165/c"": 1}",True,False,True,True,True,True,True,True,True,0,0.0,10.177999967709184,0.0,10.177999967709184,0.0,0.0,0
B1,gk022,Yetkilendirilmiş yükümlü statüsü kazanmak için hangi şartlar aranır ve Müsteşarlık bu yükümlüleri basitleştirilmiş uygulamalardan ne kadar süreyle yararlandırmaya yetkilidir?,4458,"[""4458/islenemeyen_hukum/1"", ""4458/normal/5/a""]","[""4458""]",multi_part,hard,"[{""rank"": 1, ""chunk_id"": ""4458-islenemeyen-hukum-gecici-madde-1-chunk-001"", ""qualified_source_key"": ""4458/islenemeyen_hukum/1"", ""legislation_number"": ""4458""}, {""rank"": 2, ""chunk_id"": ""4458-madde-5-a-chunk-001"", ""qualified_source_key"": ""4458/normal/5/a"", ""legislation_number"": ""4458""}, {""rank"": 3, ""chunk_id"": ""4458-madde-202-chunk-001"", ""qualified_source_key"": ""4458/normal/202"", ""legislation_number"": ""4458""}, {""rank"": 4, ""chunk_id"": ""4458-madde-10-chunk-001"", ""qualified_source_key"": ""4458/normal/10"", ""legislation_number"": ""4458""}, {""rank"": 5, ""chunk_id"": ""4458-madde-95-chunk-001"", ""qualified_source_key"": ""4458/normal/95"", ""legislation_number"": ""4458""}]",4458,"{""4458/islenemeyen_hukum/1"": 1, ""4458/normal/5/a"": 2}",True,False,True,True,True,True,True,True,True,0,0.0,10.204499994870275,0.0,10.204499994870275,0.0,0.0,0
B1,gk023,"Bir kara taşıtına, gümrük mevzuatına aykırılık nedeniyle mülkiyetin kamuya geçirilmesi kararı verilmişse, bu taşıt belirli bir tutar ödenerek sahibine iade edilebilir mi?",4458,"[""4458/gecici/9""]","[""4458""]",long_tail,medium,"[{""rank"": 1, ""chunk_id"": ""4458-gecici-madde-9-chunk-001"", ""qualified_source_key"": ""4458/gecici/9"", ""legislation_number"": ""4458""}, {""rank"": 2, ""chunk_id"": ""4458-gecici-madde-10-chunk-001"", ""qualified_source_key"": ""4458/gecici/10"", ""legislation_number"": ""4458""}, {""rank"": 3, ""chunk_id"": ""5326-madde-18-chunk-001"", ""qualified_source_key"": ""5326/normal/18"", ""legislation_number"": ""5326""}, {""rank"": 4, ""chunk_id"": ""5326-madde-16-chunk-001"", ""qualified_source_key"": ""5326/normal/16"", ""legislation_number"": ""5326""}, {""rank"": 5, ""chunk_id"": ""5326-madde-3-chunk-001"", ""qualified_source_key"": ""5326/normal/3"", ""legislation_number"": ""5326""}]",4458,"{""4458/gecici/9"": 1}",True,True,True,True,True,True,True,True,True,3,0.6,11.227099981624633,0.0,11.227099981624633,0.0,0.0,0
B1,gk024,"Türkiye'deki yabancı devlet misyon şeflerinin verdiği garanti mektupları, gümrükte teminat olarak kabul edilebilir mi?",4458,"[""4458/normal/202""]","[""4458""]",long_tail,medium,"[{""rank"": 1, ""chunk_id"": ""4458-madde-202-chunk-001"", ""qualified_source_key"": ""4458/normal/202"", ""legislation_number"": ""4458""}, {""rank"": 2, ""chunk_id"": ""4458-madde-205-chunk-001"", ""qualified_source_key"": ""4458/normal/205"", ""legislation_number"": ""4458""}, {""rank"": 3, ""chunk_id"": ""5326-madde-29-chunk-001"", ""qualified_source_key"": ""5326/normal/29"", ""legislation_number"": ""5326""}, {""rank"": 4, ""chunk_id"": ""4458-madde-60-chunk-001"", ""qualified_source_key"": ""4458/normal/60"", ""legislation_number"": ""4458""}, {""rank"": 5, ""chunk_id"": ""4458-madde-241-chunk-001"", ""qualified_source_key"": ""4458/normal/241"", ""legislation_number"": ""4458""}]",4458,"{""4458/normal/202"": 1}",True,True,True,True,True,True,True,True,True,1,0.2,7.418800028972328,0.0,7.418800028972328,0.0,0.0,0
B1,gk025,"Kanunun yürürlüğe girmesinden önce gümrük komisyoncu yardımcısı karnesine sahip olan kişiler, yeni düzenlemeye göre hangi belgeyi almaya hak kazanabilir?",4458,"[""4458/gecici/5""]","[""4458""]",long_tail,medium,"[{""rank"": 1, ""chunk_id"": ""4458-gecici-madde-5-chunk-001"", ""qualified_source_key"": ""4458/gecici/5"", ""legislation_number"": ""4458""}, {""rank"": 2, ""chunk_id"": ""4458-gecici-madde-2-chunk-001"", ""qualified_source_key"": ""4458/gecici/2"", ""legislation_number"": ""4458""}, {""rank"": 3, ""chunk_id"": ""4458-madde-82-chunk-001"", ""qualified_source_key"": ""4458/normal/82"", ""legislation_number"": ""4458""}, {""rank"": 4, ""chunk_id"": ""5326-gecici-madde-3-chunk-001"", ""qualified_source_key"": ""5326/gecici/3"", ""legislation_number"": ""5326""}, {""rank"": 5, ""chunk_id"": ""4458-madde-228-chunk-001"", ""qualified_source_key"": ""4458/normal/228"", ""legislation_number"": ""4458""}]",4458,"{""4458/gecici/5"": 1}",True,True,True,True,True,True,True,True,True,1,0.2,10.932299948763102,0.0,10.932299948763102,0.0,0.0,0
B1,gk026,Mesleki kurallara aykırı davranan bir gümrük müşavirine hangi tür disiplin cezaları verilebilir?,4458,"[""4458/gecici/6""]","[""4458""]",long_tail,easy,"[{""rank"": 1, ""chunk_id"": ""4458-gecici-madde-6-chunk-001"", ""qualified_source_key"": ""4458/gecici/6"", ""legislation_number"": ""4458""}, {""rank"": 2, ""chunk_id"": ""4458-gecici-madde-6-chunk-002"", ""qualified_source_key"": ""4458/gecici/6"", ""legislation_number"": ""4458""}, {""rank"": 3, ""chunk_id"": ""4458-madde-213-chunk-001"", ""qualified_source_key"": ""4458/normal/213"", ""legislation_number"": ""4458""}, {""rank"": 4, ""chunk_id"": ""5326-madde-17-chunk-001"", ""qualified_source_key"": ""5326/normal/17"", ""legislation_number"": ""5326""}, {""rank"": 5, ""chunk_id"": ""4458-madde-182-chunk-001"", ""qualified_source_key"": ""4458/normal/182"", ""legislation_number"": ""4458""}]",4458,"{""4458/gecici/6"": 1}",True,True,True,True,True,True,True,True,True,1,0.2,7.829900016076863,0.0,7.829900016076863,0.0,0.0,0
B1,gk027,"Dahilde işleme rejiminde, eşyanın önceden vergi ödenmeden geçici olarak ithal edilip teminata bağlandığı sistem ile, verginin önce ödenip eşyanın işlem görmüş ürün olarak ihracından sonra geri verildiği sistem birbirinden nasıl ayrılır?",4458,"[""4458/normal/108""]","[""4458""]",ambiguity_resistant,hard,"[{""rank"": 1, ""chunk_id"": ""4458-madde-108-chunk-001"", ""qualified_source_key"": ""4458/normal/108"", ""legislation_number"": ""4458""}, {""rank"": 2, ""chunk_id"": ""4458-madde-119-chunk-001"", ""qualified_source_key"": ""4458/normal/119"", ""legislation_number"": ""4458""}, {""rank"": 3, ""chunk_id"": ""4458-madde-144-chunk-001"", ""qualified_source_key"": ""4458/normal/144"", ""legislation_number"": ""4458""}, {""rank"": 4, ""chunk_id"": ""4458-madde-170-chunk-001"", ""qualified_source_key"": ""4458/normal/170"", ""legislation_number"": ""4458""}, {""rank"": 5, ""chunk_id"": ""4458-madde-79-chunk-001"", ""qualified_source_key"": ""4458/normal/79"", ""legislation_number"": ""4458""}]",4458,"{""4458/normal/108"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,16.609099984634668,0.0,16.609099984634668,0.0,0.0,0
B1,gk028,"Kanunda ayrıca özel bir ceza öngörülmemiş olmakla birlikte, açıkça belirtilmiş bir düzenlemeye aykırı davranılması hâlinde ne tür bir para cezası uygulanır?",4458,"[""4458/normal/241""]","[""4458""]",ambiguity_resistant,medium,"[{""rank"": 1, ""chunk_id"": ""5326-madde-32-chunk-001"", ""qualified_source_key"": ""5326/normal/32"", ""legislation_number"": ""5326""}, {""rank"": 2, ""chunk_id"": ""5326-madde-39-chunk-001"", ""qualified_source_key"": ""5326/normal/39"", ""legislation_number"": ""5326""}, {""rank"": 3, ""chunk_id"": ""5326-madde-14-chunk-001"", ""qualified_source_key"": ""5326/normal/14"", ""legislation_number"": ""5326""}, {""rank"": 4, ""chunk_id"": ""4458-madde-231-chunk-001"", ""qualified_source_key"": ""4458/normal/231"", ""legislation_number"": ""4458""}, {""rank"": 5, ""chunk_id"": ""4458-madde-244-chunk-001"", ""qualified_source_key"": ""4458/normal/244"", ""legislation_number"": ""4458""}]",5326,"{""4458/normal/241"": null}",False,False,False,False,False,False,False,False,True,3,0.6,11.411499988753349,0.0,11.411499988753349,0.0,0.0,0
B1,gk029,Kanunun yürürlüğe girdiği tarihte gümrük sundurmalarında veya eşya konulmasına izin verilen yerlerde bulunan eşyanın bekleme süreleri hangi hükümlere tabidir?,4458,"[""4458/gecici/1""]","[""4458""]",ambiguity_resistant,medium,"[{""rank"": 1, ""chunk_id"": ""4458-gecici-madde-1-chunk-001"", ""qualified_source_key"": ""4458/gecici/1"", ""legislation_number"": ""4458""}, {""rank"": 2, ""chunk_id"": ""4458-gecici-madde-2-chunk-001"", ""qualified_source_key"": ""4458/gecici/2"", ""legislation_number"": ""4458""}, {""rank"": 3, ""chunk_id"": ""4458-madde-177-chunk-001"", ""qualified_source_key"": ""4458/normal/177"", ""legislation_number"": ""4458""}, {""rank"": 4, ""chunk_id"": ""4458-madde-174-chunk-001"", ""qualified_source_key"": ""4458/normal/174"", ""legislation_number"": ""4458""}, {""rank"": 5, ""chunk_id"": ""4458-madde-87-chunk-001"", ""qualified_source_key"": ""4458/normal/87"", ""legislation_number"": ""4458""}]",4458,"{""4458/gecici/1"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,10.423399973660707,0.0,10.423399973660707,0.0,0.0,0
B1,gk030,"Bir gümrük idaresinden alınan bağlayıcı tarife bilgisi, o idareyi hangi kapsamda ve ne kadar süreyle bağlar?",4458,"[""4458/normal/9""]","[""4458""]",ambiguity_resistant,hard,"[{""rank"": 1, ""chunk_id"": ""4458-madde-9-chunk-001"", ""qualified_source_key"": ""4458/normal/9"", ""legislation_number"": ""4458""}, {""rank"": 2, ""chunk_id"": ""4458-madde-195-chunk-001"", ""qualified_source_key"": ""4458/normal/195"", ""legislation_number"": ""4458""}, {""rank"": 3, ""chunk_id"": ""4458-madde-18-chunk-001"", ""qualified_source_key"": ""4458/normal/18"", ""legislation_number"": ""4458""}, {""rank"": 4, ""chunk_id"": ""4458-madde-15-chunk-001"", ""qualified_source_key"": ""4458/normal/15"", ""legislation_number"": ""4458""}, {""rank"": 5, ""chunk_id"": ""4458-madde-19-chunk-001"", ""qualified_source_key"": ""4458/normal/19"", ""legislation_number"": ""4458""}]",4458,"{""4458/normal/9"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,9.771499957423657,0.0,9.771499957423657,0.0,0.0,0
B2,q001,Kabahat nedir?,5326,"[""5326/normal/2""]","[""5326""]",,,"[{""rank"": 1, ""chunk_id"": ""5326-madde-2-chunk-001"", ""qualified_source_key"": ""5326/normal/2"", ""legislation_number"": ""5326""}, {""rank"": 2, ""chunk_id"": ""5326-madde-7-chunk-001"", ""qualified_source_key"": ""5326/normal/7"", ""legislation_number"": ""5326""}, {""rank"": 3, ""chunk_id"": ""5326-madde-4-chunk-001"", ""qualified_source_key"": ""5326/normal/4"", ""legislation_number"": ""5326""}, {""rank"": 4, ""chunk_id"": ""5326-madde-15-chunk-001"", ""qualified_source_key"": ""5326/normal/15"", ""legislation_number"": ""5326""}, {""rank"": 5, ""chunk_id"": ""5326-madde-5-chunk-001"", ""qualified_source_key"": ""5326/normal/5"", ""legislation_number"": ""5326""}]",5326,"{""5326/normal/2"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,4092.0488000265323,4090.046600031201,1.9573000026866794,0.044899992644786835,0.0,7
B2,q002,"Kabahat karşılığı uygulanacak yaptırımın türü, süresi ve miktarı hangi esasla belirlenir?",5326,"[""5326/normal/4""]","[""5326""]",,,"[{""rank"": 1, ""chunk_id"": ""5326-madde-21-chunk-001"", ""qualified_source_key"": ""5326/normal/21"", ""legislation_number"": ""5326""}, {""rank"": 2, ""chunk_id"": ""5326-madde-16-chunk-001"", ""qualified_source_key"": ""5326/normal/16"", ""legislation_number"": ""5326""}, {""rank"": 3, ""chunk_id"": ""5326-madde-4-chunk-001"", ""qualified_source_key"": ""5326/normal/4"", ""legislation_number"": ""5326""}, {""rank"": 4, ""chunk_id"": ""5326-madde-27-chunk-001"", ""qualified_source_key"": ""5326/normal/27"", ""legislation_number"": ""5326""}, {""rank"": 5, ""chunk_id"": ""4458-madde-5-a-chunk-001"", ""qualified_source_key"": ""4458/normal/5/a"", ""legislation_number"": ""4458""}]",5326,"{""5326/normal/4"": 3}",False,False,True,True,True,True,True,True,True,1,0.2,237.12329991394654,228.8954999530688,8.180900011211634,0.04689994966611266,0.0,38
B2,q003,Bir kabahatin kasten veya taksirle işlenmesi nasıl düzenlenmiştir?,5326,"[""5326/normal/9""]","[""5326""]",,,"[{""rank"": 1, ""chunk_id"": ""5326-madde-9-chunk-001"", ""qualified_source_key"": ""5326/normal/9"", ""legislation_number"": ""5326""}, {""rank"": 2, ""chunk_id"": ""5326-madde-39-chunk-001"", ""qualified_source_key"": ""5326/normal/39"", ""legislation_number"": ""5326""}, {""rank"": 3, ""chunk_id"": ""5326-madde-15-chunk-001"", ""qualified_source_key"": ""5326/normal/15"", ""legislation_number"": ""5326""}, {""rank"": 4, ""chunk_id"": ""5326-madde-14-chunk-001"", ""qualified_source_key"": ""5326/normal/14"", ""legislation_number"": ""5326""}, {""rank"": 5, ""chunk_id"": ""5326-madde-41-chunk-001"", ""qualified_source_key"": ""5326/normal/41"", ""legislation_number"": ""5326""}]",5326,"{""5326/normal/9"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,201.45340007729828,192.78040004428476,8.625700022093952,0.04730001091957092,0.0,25
B2,q004,Onbeş yaşını doldurmamış çocuk hakkında idarî para cezası uygulanabilir mi?,5326,"[""5326/normal/11""]","[""5326""]",,,"[{""rank"": 1, ""chunk_id"": ""5326-madde-11-chunk-001"", ""qualified_source_key"": ""5326/normal/11"", ""legislation_number"": ""5326""}, {""rank"": 2, ""chunk_id"": ""5326-madde-43-c-chunk-001"", ""qualified_source_key"": ""5326/normal/43/c"", ""legislation_number"": ""5326""}, {""rank"": 3, ""chunk_id"": ""5326-madde-20-chunk-001"", ""qualified_source_key"": ""5326/normal/20"", ""legislation_number"": ""5326""}, {""rank"": 4, ""chunk_id"": ""5326-madde-17-chunk-001"", ""qualified_source_key"": ""5326/normal/17"", ""legislation_number"": ""5326""}, {""rank"": 5, ""chunk_id"": ""5326-madde-41-chunk-001"", ""qualified_source_key"": ""5326/normal/41"", ""legislation_number"": ""5326""}]",5326,"{""5326/normal/11"": 1}",True,True,True,True,True,True,True,True,True,0,0.0,310.05620007636026,303.77410002984107,6.246200005989522,0.03590004052966833,0.0,29
B2,q005,Hukuka uygunluk nedenleri ve kusurluluğu ortadan kaldıran nedenlerde hangi hükümler uygulanır?,5326,"[""5326/normal/12""]","[""5326""]",,,"[{""rank"": 1, ""chunk_id"": ""5326-madde-12-chunk-001"", ""qualified_source_key"": ""5326/normal/12"", ""legislation_number"": ""5326""}, {""rank"": 2, ""chunk_id"": ""5326-madde-27-chunk-001"", ""qualified_source_key"": ""5326/normal/27"", ""legislation_number"": ""5326""}, {""rank"": 3, ""chunk_id"": ""5326-madde-28-chunk-001"", ""qualified_source_key"": ""5326/normal/28"", ""legislation_number"": ""5326""}, {""rank"": 4, ""chunk_id"": ""5326-madde-19-chunk-001"", ""qualified_source_key"": ""5326/normal/19"", ""legislation_number"": ""5326""}, {""rank"": 5, ""chunk_id"": ""4458-gecici-madde-6-chunk-001"", ""qualified_source_key"": ""4458/gecici/6"", ""legislation_number"": ""4458""}]",5326,"{""5326/normal/12"": 1}",True,True,True,True,True,True,True,True,True,1,0.2,1430.4052999941632,1422.4907000316307,7.8761999611742795,0.03840000135824084,0.0,39
B2,q006,Kabahate teşebbüs cezalandırılır mı?,5326,"[""5326/normal/13""]","[""5326""]",,,"[{""rank"": 1, ""chunk_id"": ""5326-madde-13-chunk-001"", ""qualified_source_key"": ""5326/normal/13"", ""legislation_number"": ""5326""}, {""rank"": 2, ""chunk_id"": ""5326-madde-37-chunk-001"", ""qualified_source_key"": ""5326/normal/37"", ""legislation_number"": ""5326""}, {""rank"": 3, ""chunk_id"": ""5326-madde-14-chunk-001"", ""qualified_source_key"": ""5326/normal/14"", ""legislation_number"": ""5326""}, {""rank"": 4, ""chunk_id"": ""5326-madde-20-chunk-001"", ""qualified_source_key"": ""5326/normal/20"", ""legislation_number"": ""5326""}, {""rank"": 5, ""chunk_id"": ""4458-madde-239-chunk-001"", ""qualified_source_key"": ""4458/normal/239"", ""legislation_number"": ""4458""}]",5326,"{""5326/normal/13"": 1}",True,True,True,True,True,True,True,True,True,1,0.2,261.85279997298494,258.90030001755804,2.9217999544925988,0.030700000934302807,0.0,18
