id,question,variant,rank,chunk_id,document_source_key,document_id,distance,expected_sources,source_any@1,source_any@3,source_any@5,source_all@1,source_all@3,source_all@5,document_hit@1,document_hit@3,document_hit@5,document_all@1,document_all@3,document_all@5,document_intrusion@1,document_intrusion@3,document_intrusion@5
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,B0,28,5326-madde-17-chunk-001,5326_kabahatler_kanunu/normal/17,5326_kabahatler_kanunu,0.9486209750175476,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,B0,29,4458-gecici-madde-6-chunk-001,4458_gumruk_kanunu/gecici/6,4458_gumruk_kanunu,0.9534745216369629,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,B0,30,5326-madde-16-chunk-001,5326_kabahatler_kanunu/normal/16,5326_kabahatler_kanunu,0.9562872648239136,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,B0,31,5326-madde-31-chunk-001,5326_kabahatler_kanunu/normal/31,5326_kabahatler_kanunu,0.9660540819168091,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,B0,32,4458-gecici-madde-5-chunk-001,4458_gumruk_kanunu/gecici/5,4458_gumruk_kanunu,0.9674776196479797,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,B0,33,5326-madde-2-chunk-001,5326_kabahatler_kanunu/normal/2,5326_kabahatler_kanunu,0.967889666557312,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,B0,34,5326-madde-20-chunk-001,5326_kabahatler_kanunu/normal/20,5326_kabahatler_kanunu,0.9687695503234863,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,B0,35,5326-madde-15-chunk-001,5326_kabahatler_kanunu/normal/15,5326_kabahatler_kanunu,0.971287727355957,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,B0,36,4458-madde-215-chunk-001,4458_gumruk_kanunu/normal/215,4458_gumruk_kanunu,0.972037672996521,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,B0,37,5326-madde-42-chunk-001,5326_kabahatler_kanunu/normal/42,5326_kabahatler_kanunu,0.975587010383606,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,B0,38,4458-madde-211-chunk-001,4458_gumruk_kanunu/normal/211,4458_gumruk_kanunu,0.9796395301818848,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,B0,39,5326-madde-9-chunk-001,5326_kabahatler_kanunu/normal/9,5326_kabahatler_kanunu,0.9831458926200867,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,B0,40,5607-madde-5-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/5,5607_kacakcilikla_mucadele_kanunu,0.9832117557525635,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,B0,41,5607-gecici-madde-12-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/12,5607_kacakcilikla_mucadele_kanunu,0.9871546626091003,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,B0,42,5326-madde-37-chunk-001,5326_kabahatler_kanunu/normal/37,5326_kabahatler_kanunu,0.9881905317306519,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,B0,43,5326-madde-10-chunk-001,5326_kabahatler_kanunu/normal/10,5326_kabahatler_kanunu,0.9882410764694214,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,B0,44,5326-madde-19-chunk-001,5326_kabahatler_kanunu/normal/19,5326_kabahatler_kanunu,0.9884496927261353,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,B0,45,4458-madde-242-chunk-001,4458_gumruk_kanunu/normal/242,4458_gumruk_kanunu,0.9887996912002563,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,B0,46,5326-madde-33-chunk-001,5326_kabahatler_kanunu/normal/33,5326_kabahatler_kanunu,0.9891746044158936,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,B0,47,5326-madde-34-chunk-001,5326_kabahatler_kanunu/normal/34,5326_kabahatler_kanunu,0.9907900094985962,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,B0,48,5326-madde-39-chunk-001,5326_kabahatler_kanunu/normal/39,5326_kabahatler_kanunu,0.9910011887550354,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,B0,49,4458-madde-53-chunk-001,4458_gumruk_kanunu/normal/53,4458_gumruk_kanunu,0.9931608438491821,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,B0,50,5326-madde-4-chunk-001,5326_kabahatler_kanunu/normal/4,5326_kabahatler_kanunu,0.9958635568618774,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,R1,1,5326-madde-25-chunk-001,5326_kabahatler_kanunu/normal/25,5326_kabahatler_kanunu,0.8118683695793152,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,R1,2,5326-madde-22-chunk-001,5326_kabahatler_kanunu/normal/22,5326_kabahatler_kanunu,0.8217272162437439,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,R1,3,5326-madde-27-chunk-001,5326_kabahatler_kanunu/normal/27,5326_kabahatler_kanunu,0.8235423564910889,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,R1,4,5326-madde-26-chunk-001,5326_kabahatler_kanunu/normal/26,5326_kabahatler_kanunu,0.8237979412078857,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,R1,5,5326-madde-43-a-chunk-001,5326_kabahatler_kanunu/normal/43/a,5326_kabahatler_kanunu,0.8272839188575745,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,R2,1,5326-madde-25-chunk-001,5326_kabahatler_kanunu/normal/25,5326_kabahatler_kanunu,0.8118683695793152,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,R2,2,5326-madde-22-chunk-001,5326_kabahatler_kanunu/normal/22,5326_kabahatler_kanunu,0.8217272162437439,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,R2,3,5326-madde-27-chunk-001,5326_kabahatler_kanunu/normal/27,5326_kabahatler_kanunu,0.8235423564910889,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,R2,4,5326-madde-26-chunk-001,5326_kabahatler_kanunu/normal/26,5326_kabahatler_kanunu,0.8237979412078857,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q022,Kanun cezayı verecek görevliyi açıkça söylemiyorsa idari yaptırım kararını kim verir?,R2,5,5326-madde-43-a-chunk-001,5326_kabahatler_kanunu/normal/43/a,5326_kabahatler_kanunu,0.8272839188575745,5326_kabahatler_kanunu/normal/22,False,True,True,False,True,True,True,True,True,True,True,True,0.0,0.0,0.0
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,1,5326-madde-29-chunk-001,5326_kabahatler_kanunu/normal/29,5326_kabahatler_kanunu,0.7316834926605225,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,2,5326-madde-27-chunk-001,5326_kabahatler_kanunu/normal/27,5326_kabahatler_kanunu,0.7435303330421448,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,3,4458-madde-242-chunk-001,4458_gumruk_kanunu/normal/242,4458_gumruk_kanunu,0.7804234027862549,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,4,5326-madde-26-chunk-001,5326_kabahatler_kanunu/normal/26,5326_kabahatler_kanunu,0.8234398365020752,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,5,5326-madde-25-chunk-001,5326_kabahatler_kanunu/normal/25,5326_kabahatler_kanunu,0.844271719455719,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,6,5326-madde-28-chunk-001,5326_kabahatler_kanunu/normal/28,5326_kabahatler_kanunu,0.872512698173523,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,7,4458-madde-6-chunk-001,4458_gumruk_kanunu/normal/6,4458_gumruk_kanunu,0.9216253161430359,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,8,5326-madde-21-chunk-001,5326_kabahatler_kanunu/normal/21,5326_kabahatler_kanunu,0.9776750206947327,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,9,5326-madde-17-chunk-001,5326_kabahatler_kanunu/normal/17,5326_kabahatler_kanunu,0.9904172420501709,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,10,5326-madde-24-chunk-001,5326_kabahatler_kanunu/normal/24,5326_kabahatler_kanunu,1.0039035081863403,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,11,5326-madde-40-chunk-001,5326_kabahatler_kanunu/normal/40,5326_kabahatler_kanunu,1.015973448753357,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,12,5326-madde-20-chunk-001,5326_kabahatler_kanunu/normal/20,5326_kabahatler_kanunu,1.0230969190597534,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,13,5326-madde-16-chunk-001,5326_kabahatler_kanunu/normal/16,5326_kabahatler_kanunu,1.0256749391555786,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,14,5326-madde-23-chunk-001,5326_kabahatler_kanunu/normal/23,5326_kabahatler_kanunu,1.027909517288208,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,15,5326-madde-43-a-chunk-001,5326_kabahatler_kanunu/normal/43/a,5326_kabahatler_kanunu,1.0319571495056152,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,16,4458-madde-7-chunk-001,4458_gumruk_kanunu/normal/7,4458_gumruk_kanunu,1.034015417098999,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,17,5326-madde-22-chunk-001,5326_kabahatler_kanunu/normal/22,5326_kabahatler_kanunu,1.0371840000152588,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,18,4458-madde-231-chunk-001,4458_gumruk_kanunu/normal/231,4458_gumruk_kanunu,1.0374430418014526,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,19,5326-madde-31-chunk-001,5326_kabahatler_kanunu/normal/31,5326_kabahatler_kanunu,1.0479894876480103,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,20,4458-madde-197-chunk-001,4458_gumruk_kanunu/normal/197,4458_gumruk_kanunu,1.0492913722991943,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,21,5326-madde-30-chunk-001,5326_kabahatler_kanunu/normal/30,5326_kabahatler_kanunu,1.0516448020935059,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,22,4458-madde-233-chunk-001,4458_gumruk_kanunu/normal/233,4458_gumruk_kanunu,1.0593488216400146,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,23,5326-gecici-madde-3-chunk-001,5326_kabahatler_kanunu/gecici/3,5326_kabahatler_kanunu,1.0634450912475586,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,24,5326-gecici-madde-2-chunk-001,5326_kabahatler_kanunu/gecici/2,5326_kabahatler_kanunu,1.0635390281677246,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,25,4458-madde-212-chunk-001,4458_gumruk_kanunu/normal/212,4458_gumruk_kanunu,1.067190408706665,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,26,5326-madde-38-chunk-001,5326_kabahatler_kanunu/normal/38,5326_kabahatler_kanunu,1.0712299346923828,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,27,5326-madde-43-b-chunk-001,5326_kabahatler_kanunu/normal/43/b,5326_kabahatler_kanunu,1.0714802742004395,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,28,4458-madde-57-chunk-001,4458_gumruk_kanunu/normal/57,4458_gumruk_kanunu,1.0778937339782715,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,29,5326-madde-42-chunk-001,5326_kabahatler_kanunu/normal/42,5326_kabahatler_kanunu,1.0786495208740234,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,30,5326-madde-41-chunk-001,5326_kabahatler_kanunu/normal/41,5326_kabahatler_kanunu,1.080017328262329,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,31,4458-madde-243-chunk-001,4458_gumruk_kanunu/normal/243,4458_gumruk_kanunu,1.0809922218322754,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,32,5326-madde-42-a-chunk-001,5326_kabahatler_kanunu/normal/42/a,5326_kabahatler_kanunu,1.0835881233215332,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,33,4458-madde-198-chunk-001,4458_gumruk_kanunu/normal/198,4458_gumruk_kanunu,1.0999287366867065,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,34,4458-gecici-madde-6-chunk-002,4458_gumruk_kanunu/gecici/6,4458_gumruk_kanunu,1.1009995937347412,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,35,5326-madde-8-chunk-001,5326_kabahatler_kanunu/normal/8,5326_kabahatler_kanunu,1.104000449180603,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,36,5326-madde-15-chunk-001,5326_kabahatler_kanunu/normal/15,5326_kabahatler_kanunu,1.1113488674163818,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,37,4458-madde-244-chunk-001,4458_gumruk_kanunu/normal/244,4458_gumruk_kanunu,1.1174615621566772,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,38,5326-madde-37-chunk-001,5326_kabahatler_kanunu/normal/37,5326_kabahatler_kanunu,1.1188454627990723,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,39,4458-madde-232-chunk-001,4458_gumruk_kanunu/normal/232,4458_gumruk_kanunu,1.120761752128601,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,40,4458-madde-216-chunk-001,4458_gumruk_kanunu/normal/216,4458_gumruk_kanunu,1.1232235431671143,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,41,4458-madde-211-chunk-001,4458_gumruk_kanunu/normal/211,4458_gumruk_kanunu,1.1233274936676025,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,42,5326-madde-32-chunk-001,5326_kabahatler_kanunu/normal/32,5326_kabahatler_kanunu,1.1269004344940186,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,43,4458-gecici-madde-10-chunk-001,4458_gumruk_kanunu/gecici/10,4458_gumruk_kanunu,1.130380392074585,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,44,4458-madde-11-chunk-001,4458_gumruk_kanunu/normal/11,4458_gumruk_kanunu,1.133720874786377,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,45,4458-madde-229-chunk-001,4458_gumruk_kanunu/normal/229,4458_gumruk_kanunu,1.1337982416152954,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,46,4458-madde-225-chunk-001,4458_gumruk_kanunu/normal/225,4458_gumruk_kanunu,1.1351040601730347,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,47,5607-madde-5-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/5,5607_kacakcilikla_mucadele_kanunu,1.135125994682312,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
q023,İdari yaptırım kararı kişiye bildirilirken itiraz edebileceği yer ve süre de yazılmak zorunda mı?,B0,48,5607-madde-23-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/23,5607_kacakcilikla_mucadele_kanunu,1.1363893747329712,5326_kabahatler_kanunu/normal/26,False,False,True,False,False,True,True,True,True,True,True,True,0.0,0.3333333333333333,0.2
